t,theta
0.1980132008800587,0.0067105964
0.1990132675511701,0.0067392364
0.2000133342222815,0.00676737
0.20101340089339292,0.006794989
0.2020134675645043,0.006821975
0.20301353423561572,0.0068485215
0.20401360090672713,0.006874442
0.20501366757783854,0.0068998337
0.20601373424894995,0.0069247857
0.20701380092006136,0.0069490075
0.20801386759117277,0.0069726333
0.20901393426228418,0.0069958717
0.2100140009333956,0.0070183426
0.211014067604507,0.007040344
0.21201413427561838,0.0070618168
0.2130142009467298,0.007082641
0.2140142676178412,0.007102728
0.2150143342889526,0.007122323
0.21601440096006402,0.0071414486
0.21701446763117543,0.0071597397
0.21801453430228684,0.007177599
0.21901460097339825,0.007194765
0.22001466764450966,0.0072114244
0.22101473431562108,0.0072273165
0.22201480098673246,0.0072426647
0.22301486765784387,0.0072573274
0.22401493432895528,0.007271409
0.2250150010000667,0.0072848797
0.2260150676711781,0.007297665
0.2270151343422895,0.007309921
0.22801520101340092,0.007321425
0.22901526768451233,0.0073323697
0.23001533435562374,0.007342659
0.23101540102673515,0.0073522627
0.23201546769784653,0.007361278
0.23301553436895794,0.0073695257
0.23401560104006935,0.0073771626
0.23501566771118076,0.0073842034
0.23601573438229217,0.007390596
0.23701580105340359,0.007396266
0.238015867724515,0.007401265
0.2390159343956264,0.0074056834
0.24001600106673782,0.007409349
0.24101606773784923,0.007412389
0.2420161344089606,0.007414706
0.24301620108007202,0.0074163675
0.24401626775118343,0.007417403
0.24501633442229484,0.007417746
0.24601640109340625,0.0074174255
0.24701646776451766,0.007416405
0.24801653443562907,0.0074146315
0.24901660110674048,0.0074123293
0.25001666777785186,0.0074092895
0.2510167344489633,0.0074055344
0.2520168011200747,0.007401079
0.2530168677911861,0.0073959604
0.2540169344622975,0.007390186
0.2550170011334089,0.0073836893
0.2560170678045203,0.0073765367
0.25701713447563174,0.0073686168
0.25801720114674315,0.007360138
0.25901726781785456,0.007350847
0.26001733448896597,0.007340871
0.2610174011600774,0.007330276
0.2620174678311888,0.007318966
0.2630175345023002,0.007306941
0.2640176011734116,0.0072942525
0.265017667844523,0.0072808415
0.2660177345156344,0.00726673
0.2670178011867458,0.007252015
0.2680178678578572,0.0072364286
0.2690179345289686,0.0072202682
0.27001800120008,0.00720343
0.2710180678711914,0.0071858987
0.27201813454230284,0.0071676746
0.27301820121341425,0.007148668
0.27401826788452566,0.007129103
0.27501833455563707,0.0071087405
0.2760184012267485,0.007087618
0.2770184678978599,0.007066019
0.2780185345689713,0.007043585
0.2790186012400827,0.0070205033
0.2800186679111941,0.0069967285
0.28101873458230553,0.0069721863
0.28201880125341694,0.0069470555
0.28301886792452835,0.006921187
0.28401893459563976,0.006894678
0.28501900126675117,0.0068674386
0.2860190679378625,0.0068395957
0.28701913460897394,0.006811008
0.28801920128008535,0.0067817643
0.28901926795119676,0.0067518353
0.29001933462230817,0.006721154
0.2910194012934196,0.006689884
0.292019467964531,0.006657928
0.2930195346356424,0.006625131
0.2940196013067538,0.0065918565
0.2950196679778652,0.0065579116
0.29601973464897663,0.0065232515
0.29701980132008804,0.0064878464
0.29801986799119945,0.006451875
0.29901993466231086,0.006415203
0.30002000133342227,0.006377831
0.3010200680045337,0.0063397735
0.3020201346756451,0.006301187
0.3030202013467565,0.0062618405
0.3040202680178679,0.006221786
0.3050203346889793,0.006181255
0.3060204013600907,0.006139897
0.3070204680312021,0.0060979277
0.3080205347023135,0.0060554
0.3090206013734249,0.0060121343
0.3100206680445363,0.0059683025
0.31102073471564773,0.005923763
0.31202080138675914,0.0058785602
0.31302086805787055,0.0058327317
0.31402093472898196,0.005786352
0.31502100140009337,0.005739346
0.3160210680712048,0.0056916624
0.3170211347423162,0.005643286
0.3180212014134276,0.0055944175
0.319021268084539,0.005544767
0.3200213347556504,0.0054946095
0.32102140142676183,0.005443886
0.32202146809787324,0.0053923726
0.32302153476898465,0.005340457
0.32402160144009606,0.005287841
0.3250216681112074,0.0052345544
0.32602173478231883,0.0051806346
0.32702180145343024,0.0051263124
0.32802186812454165,0.005071223
0.32902193479565306,0.0050156415
0.33002200146676447,0.0049594417
0.3310220681378759,0.004902646
0.3320221348089873,0.004845269
0.3330222014800987,0.0047873408
0.3340222681512101,0.0047287196
0.3350223348223215,0.0046696216
0.33602240149343293,0.004609987
0.33702246816454434,0.004549809
0.33802253483565575,0.00448896
0.33902260150676716,0.0044276863
0.3400226681778786,0.0043656975
0.34102273484899,0.004303254
0.3420228015201014,0.0042402297
0.3430228681912128,0.0041766614
0.3440229348623242,0.004112661
0.34502300153343557,0.0040480047
0.346023068204547,0.0039828196
0.3470231348756584,0.0039171726
0.3480232015467698,0.003850907
0.3490232682178812,0.0037842616
0.3500233348889926,0.0037169456
0.35102340156010403,0.0036491752
0.35202346823121544,0.0035809502
0.35302353490232685,0.0035120845
0.35402360157343826,0.0034427494
0.3550236682445497,0.0033729747
0.3560237349156611,0.0033026338
0.3570238015867725,0.0032319352
0.3580238682578839,0.0031606853
0.3590239349289953,0.0030890256
0.3600240016001067,0.00301677
0.36102406827121813,0.0029440224
0.36202413494232955,0.002870962
0.36302420161344096,0.0027972981
0.36402426828455237,0.002723232
0.3650243349556637,0.0026487112
0.36602440162677513,0.0025737584
0.36702446829788654,0.002498351
0.36802453496899795,0.0024224296
0.36902460164010936,0.0023460835
0.3700246683112208,0.0022694096
0.3710247349823322,0.0021922141
0.3720248016534436,0.0021145642
0.373024868324555,0.002036564
0.3740249349956664,0.0019581392
0.3750250016667778,0.0018793121
0.37602506833788923,0.0018001646
0.37702513500900064,0.0017204359
0.37802520168011206,0.0016405061
0.37902526835122347,0.0015601665
0.3800253350223349,0.0014793128
0.3810254016934463,0.0013983548
0.3820254683645577,0.0013168678
0.3830255350356691,0.0012351424
0.38402560170678046,0.0011530071
0.38502566837789187,0.0010705814
0.3860257350490033,0.0009877011
0.3870258017201147,0.0009046495
0.3880258683912261,0.0008212328
0.3890259350623375,0.00073744357
0.3900260017334489,0.0006534606
0.39102606840456033,0.0005690828
0.39202613507567174,0.00048452616
0.39302620174678315,0.00039961934
0.39402626841789457,0.0003143996
0.395026335089006,0.00022907555
0.3960264017601174,0.00014334917
0.3970264684312288,5.736202e-05
0.3980265351023402,-2.8759241e-05
0.3990266017734516,-0.00011527538
0.400026668444563,-0.00020181388
0.40102673511567444,-0.00028873235
0.40202680178678585,-0.00037577003
0.40302686845789726,-0.00046316534
0.4040269351290086,-0.00055065006
0.40502700180012,-0.0006383583
0.40602706847123143,-0.0007262081
0.40702713514234284,-0.00081425905
0.40802720181345425,-0.00090259314
0.40902726848456566,-0.0009910241
0.4100273351556771,-0.0010795444
0.4110274018267885,-0.001168333
0.4120274684978999,-0.0012571961
0.4130275351690113,-0.0013462752
0.4140276018401227,-0.0014355034
0.4150276685112341,-0.0015247762
0.41602773518234554,-0.001614213
0.41702780185345695,-0.0017036945
0.41802786852456836,-0.00179331
0.41902793519567977,-0.001883179
0.4200280018667912,-0.0019729733
0.4210280685379026,-0.002062872
0.422028135209014,-0.0021528527
0.4230282018801254,-0.0022429898
0.42402826855123676,-0.0023331419
0.4250283352223482,-0.002423346
0.4260284018934596,-0.0025136843
0.427028468564571,-0.0026039928
0.4280285352356824,-0.0026943088
0.4290286019067938,-0.0027847812
0.4300286685779052,-0.002875261
0.43102873524901664,-0.0029656067
0.43202880192012805,-0.0030561313
0.43302886859123946,-0.0031465515
0.43402893526235087,-0.0032370612
0.4350290019334623,-0.0033275113
0.4360290686045737,-0.0034179688
0.4370291352756851,-0.0035084412
0.4380292019467965,-0.003598787
0.4390292686179079,-0.003689222
0.44002933528901933,-0.003779605
0.44102940196013074,-0.0038699508
0.44202946863124215,-0.0039601326
0.44302953530235356,-0.004050374
0.4440296019734649,-0.0041405335
0.4450296686445763,-0.0042306036
0.44602973531568774,-0.004320495
0.44702980198679915,-0.004410371
0.44802986865791056,-0.0045002773
0.44902993532902197,-0.0045900643
0.4500300020001334,-0.0046796203
0.4510300686712448,-0.0047691166
0.4520301353423562,-0.004858598
0.4530302020134676,-0.0049478337
0.454030268684579,-0.0050369874
0.45503033535569043,-0.005126059
0.45603040202680184,-0.0052149
0.45703046869791325,-0.005303666
0.45803053536902466,-0.005392194
0.45903060204013607,-0.0054806545
0.4600306687112475,-0.0055690035
0.4610307353823589,-0.005657017
0.4620308020534703,-0.005745016
0.46303086872458166,-0.005832702
0.46403093539569307,-0.0059203207
0.4650310020668045,-0.006007582
0.4660310687379159,-0.0060948133
0.4670311354090273,-0.006181814
0.4680312020801387,-0.006268516
0.4690312687512501,-0.006355077
0.47003133542236153,-0.006441362
0.47103140209347294,-0.0065274984
0.47203146876458435,-0.006613262
0.47303153543569576,-0.0066988543
0.47403160210680717,-0.0067842305
0.4750316687779186,-0.006869331
0.47603173544903,-0.006954208
0.4770318021201414,-0.0070387423
0.4780318687912528,-0.00712315
0.4790319354623642,-0.007207155
0.48003200213347563,-0.007290937
0.48103206880458704,-0.0073743835
0.48203213547569845,-0.007457614
0.4830322021468098,-0.007540405
0.4840322688179212,-0.0076230913
0.48503233548903263,-0.0077053457
0.48603240216014404,-0.007787317
0.48703246883125545,-0.007868998
0.48803253550236686,-0.007950276
0.48903260217347827,-0.008031301
0.4900326688445897,-0.008111924
0.4910327355157011,-0.008192331
0.4920328021868125,-0.00827229
0.4930328688579239,-0.008351952
0.4940329355290353,-0.008431219
0.49503300220014673,-0.00851018
0.49603306887125814,-0.008588627
0.49703313554236955,-0.008666851
0.49803320221348096,-0.008744605
0.4990332688845924,-0.008821994
0.5000333355557037,-0.008899108
0.5010334022268151,-0.008975722
0.5020334688979265,-0.0090519935
0.503033535569038,-0.009127848
0.5040336022401494,-0.009203307
0.5050336689112608,-0.00927835
0.5060337355823722,-0.0093529895
0.5070338022534836,-0.00942722
0.508033868924595,-0.0095009655
0.5090339355957064,-0.009574302
0.5100340022668178,-0.009647258
0.5110340689379292,-0.009719759
0.5120341356090407,-0.009791732
0.5130342022801521,-0.009863369
0.5140342689512635,-0.009934545
0.5150343356223749,-0.010005191
0.5160344022934863,-0.01007542
0.5170344689645977,-0.010145158
0.5180345356357091,-0.010214545
0.5190346023068205,-0.010283306
0.5200346689779319,-0.0103516355
0.5210347356490433,-0.010419428
0.5220348023201548,-0.010486938
0.5230348689912662,-0.010553822
0.5240349356623776,-0.010620147
0.525035002333489,-0.010686092
0.5260350690046004,-0.010751456
0.5270351356757118,-0.010816373
0.5280352023468232,-0.0108807385
0.5290352690179346,-0.010944568
0.530035335689046,-0.01100795
0.5310354023601574,-0.01107078
0.5320354690312687,-0.01113306
0.5330355357023802,-0.01119487
0.5340356023734916,-0.011256039
0.535035669044603,-0.0113167465
0.5360357357157144,-0.011376895
0.5370358023868258,-0.011436507
0.5380358690579372,-0.01149559
0.5390359357290486,-0.011554047
0.54003600240016,-0.011612102
0.5410360690712714,-0.011669487
0.5420361357423829,-0.0117262155
0.5430362024134943,-0.011782534
0.5440362690846057,-0.011838235
0.5450363357557171,-0.011893414
0.5460364024268285,-0.011947937
0.5470364690979399,-0.012001932
0.5480365357690513,-0.012055337
0.5490366024401627,-0.01210814
0.5500366691112741,-0.012160361
0.5510367357823855,-0.012212023
0.552036802453497,-0.012263007
0.5530368691246084,-0.012313485
0.5540369357957198,-0.012363277
0.5550370024668312,-0.012412608
0.5560370691379426,-0.012461208
0.557037135809054,-0.012509197
0.5580372024801654,-0.012556702
0.5590372691512768,-0.012603447
0.5600373358223882,-0.012649566
0.5610374024934996,-0.012695201
0.5620374691646111,-0.012740165
0.5630375358357225,-0.012784466
0.5640376025068339,-0.012828216
0.5650376691779453,-0.012871243
0.5660377358490567,-0.012913637
0.5670378025201681,-0.012955457
0.5680378691912795,-0.012996599
0.5690379358623909,-0.013037115
0.5700380025335023,-0.013077013
0.5710380692046138,-0.013116166
0.572038135875725,-0.013154767
0.5730382025468365,-0.013192721
0.5740382692179479,-0.013230041
0.5750383358890593,-0.013266668
0.5760384025601707,-0.013302654
0.5770384692312821,-0.013337985
0.5780385359023935,-0.013372712
0.5790386025735049,-0.013406768
0.5800386692446163,-0.013440028
0.5810387359157277,-0.013472758
0.5820388025868392,-0.013504736
0.5830388692579506,-0.013536051
0.584038935929062,-0.01356674
0.5850390026001734,-0.0135967955
0.5860390692712848,-0.013626121
0.5870391359423962,-0.013654754
0.5880392026135076,-0.0136827305
0.589039269284619,-0.013710059
0.5900393359557304,-0.013736621
0.5910394026268418,-0.013762623
0.5920394692979533,-0.013787858
0.5930395359690647,-0.01381243
0.5940396026401761,-0.013836391
0.5950396693112875,-0.01385957
0.5960397359823989,-0.013882108
0.5970398026535103,-0.013903938
0.5980398693246217,-0.013925068
0.5990399359957331,-0.01394552
0.6000400026668445,-0.0139653385
0.601040069337956,-0.01398436
0.6020401360090674,-0.014002748
0.6030402026801788,-0.01402051
0.6040402693512902,-0.014037475
0.6050403360224016,-0.014053777
0.606040402693513,-0.0140694305
0.6070404693646244,-0.01408428
0.6080405360357358,-0.0140985325
0.6090406027068472,-0.014111958
0.6100406693779586,-0.014124796
0.6110407360490699,-0.014136948
0.6120408027201814,-0.014148317
0.6130408693912928,-0.014159024
0.6140409360624042,-0.014169037
0.6150410027335156,-0.014178321
0.616041069404627,-0.014186896
0.6170411360757384,-0.014194772
0.6180412027468498,-0.014201976
0.6190412694179612,-0.014208458
0.6200413360890726,-0.014214218
0.621041402760184,-0.014219269
0.6220414694312955,-0.01422365
0.6230415361024069,-0.014227368
0.6240416027735183,-0.014230289
0.6250416694446297,-0.014232613
0.6260417361157411,-0.0142341405
0.6270418027868525,-0.01423499
0.6280418694579639,-0.014235139
0.6290419361290753,-0.014234632
0.6300420028001867,-0.014233336
0.6310420694712982,-0.014231406
0.6320421361424096,-0.014228746
0.633042202813521,-0.014225319
0.6340422694846324,-0.014221229
0.6350423361557438,-0.014216468
0.6360424028268552,-0.014210917
0.6370424694979666,-0.014204778
0.638042536169078,-0.014197975
0.6390426028401894,-0.014190316
0.6400426695113008,-0.014182091
0.6410427361824123,-0.014173076
0.6420428028535237,-0.014163367
0.6430428695246351,-0.014153011
0.6440429361957465,-0.014141962
0.6450430028668579,-0.014130153
0.6460430695379693,-0.014117688
0.6470431362090807,-0.014104538
0.6480432028801921,-0.0140906125
0.6490432695513035,-0.014076039
0.6500433362224148,-0.01406084
0.6510434028935262,-0.014044821
0.6520434695646377,-0.014028221
0.6530435362357491,-0.014010929
0.6540436029068605,-0.013992935
0.6550436695779719,-0.01397416
0.6560437362490833,-0.013954759
0.6570438029201947,-0.013934739
0.6580438695913061,-0.013914011
0.6590439362624175,-0.013892546
0.6600440029335289,-0.0138704255
0.6610440696046403,-0.013847582
0.6620441362757518,-0.013824105
0.6630442029468632,-0.013799906
0.6640442696179746,-0.01377517
0.665044336289086,-0.013749622
0.6660444029601974,-0.013723426
0.6670444696313088,-0.013696648
0.6680445363024202,-0.013669036
0.6690446029735316,-0.013640843
0.670044669644643,-0.013612032
0.6710447363157545,-0.013582438
0.6720448029868659,-0.013552308
0.6730448696579773,-0.013521396
0.6740449363290887,-0.013489954
0.6750450030002001,-0.013457738
0.6760450696713115,-0.013424918
0.6770451363424229,-0.013391428
0.6780452030135343,-0.013357267
0.6790452696846457,-0.013322473
0.6800453363557571,-0.01328706
0.6810454030268686,-0.013251036
0.68204546969798,-0.013214253
0.6830455363690914,-0.013176836
0.6840456030402028,-0.013138868
0.6850456697113142,-0.013100147
0.6860457363824256,-0.013060927
0.687045803053537,-0.01302094
0.6880458697246484,-0.012980431
0.6890459363957598,-0.01293923
0.6900460030668711,-0.012897424
0.6910460697379825,-0.012855008
0.692046136409094,-0.012811951
0.6930462030802054,-0.012768298
0.6940462697513168,-0.012723997
0.6950463364224282,-0.01267907
0.6960464030935396,-0.012633488
0.697046469764651,-0.012587376
0.6980465364357624,-0.012540653
0.6990466031068738,-0.012493283
0.7000466697779852,-0.012445264
0.7010467364490967,-0.012396812
0.7020468031202081,-0.012347713
0.7030468697913195,-0.012297854
0.7040469364624309,-0.012247562
0.7050470031335423,-0.012196653
0.7060470698046537,-0.012145154
0.7070471364757651,-0.012092963
0.7080472031468765,-0.01204031
0.7090472698179879,-0.011987008
0.7100473364890993,-0.01193326
0.7110474031602108,-0.011878774
0.7120474698313222,-0.011823818
0.7130475365024336,-0.011768311
0.714047603173545,-0.011712179
0.7150476698446564,-0.011655591
0.7160477365157678,-0.011598371
0.7170478031868792,-0.011540562
0.7180478698579906,-0.011482239
0.719047936529102,-0.011423238
0.7200480032002134,-0.011363871
0.7210480698713249,-0.011303879
0.7220481365424363,-0.011243448
0.7230482032135477,-0.011182338
0.7240482698846591,-0.011120759
0.7250483365557705,-0.0110587105
0.7260484032268819,-0.010996118
0.7270484698979933,-0.010932937
0.7280485365691047,-0.010869227
0.729048603240216,-0.010805041
0.7300486699113274,-0.010740384
0.7310487365824389,-0.010675117
0.7320488032535503,-0.010609433
0.7330488699246617,-0.010543205
0.7340489365957731,-0.010476515
0.7350490032668845,-0.010409214
0.7360490699379959,-0.01034154
0.7370491366091073,-0.010273308
0.7380492032802187,-0.010204613
0.7390492699513301,-0.010135502
0.7400493366224415,-0.010065891
0.741049403293553,-0.009995751
0.7420494699646644,-0.009925187
0.7430495366357758,-0.009854108
0.7440496033068872,-0.00978259
0.7450496699779986,-0.00971061
0.74604973664911,-0.009638123
0.7470498033202214,-0.009565234
0.7480498699913328,-0.00949198
0.7490499366624442,-0.00941816
0.7500500033335556,-0.009343959
0.7510500700046671,-0.009269245
0.7520501366757785,-0.00919418
0.7530502033468899,-0.009118654
0.7540502700180013,-0.009042688
0.7550503366891127,-0.00896623
0.7560504033602241,-0.008889601
0.7570504700313355,-0.0088122785
0.7580505367024469,-0.008734755
0.7590506033735583,-0.008656718
0.7600506700446698,-0.008578315
0.7610507367157812,-0.008499458
0.7620508033868926,-0.008420281
0.763050870058004,-0.008340664
0.7640509367291154,-0.008260682
0.7650510034002268,-0.008180268
0.7660510700713382,-0.008099563
0.7670511367424496,-0.008018494
0.7680512034135609,-0.007936969
0.7690512700846723,-0.00785508
0.7700513367557837,-0.0077728257
0.7710514034268952,-0.007690273
0.7720514700980066,-0.007607341
0.773051536769118,-0.0075239465
0.7740516034402294,-0.0074403584
0.7750516701113408,-0.0073564947
0.7760517367824522,-0.0072721466
0.7770518034535636,-0.0071875006
0.778051870124675,-0.0071025193
0.7790519367957864,-0.007017188
0.7800520034668978,-0.0069316477
0.7810520701380093,-0.006845705
0.7820521368091207,-0.00675942
0.7830522034802321,-0.0066728815
0.7840522701513435,-0.0065860897
0.7850523368224549,-0.0064988285
0.7860524034935663,-0.0064114034
0.7870524701646777,-0.006323658
0.7880525368357891,-0.0062357113
0.7890526035069005,-0.006147325
0.790052670178012,-0.0060587823
0.7910527368491234,-0.0059698224
0.7920528035202348,-0.0058807507
0.7930528701913462,-0.0057914183
0.7940529368624576,-0.005701758
0.795053003533569,-0.0056118295
0.7960530702046804,-0.0055217147
0.7970531368757918,-0.005431257
0.7980532035469032,-0.005340606
0.7990532702180146,-0.0052497387
0.800053336889126,-0.005158536
0.8010534035602375,-0.005067311
0.8020534702313489,-0.004975699
0.8030535369024603,-0.004883915
0.8040536035735717,-0.0047918856
0.8050536702446831,-0.004699677
0.8060537369157945,-0.0046072304
0.8070538035869059,-0.0045146346
0.8080538702580172,-0.0044217706
0.8090539369291286,-0.0043287277
0.81005400360024,-0.0042355806
0.8110540702713515,-0.0041422322
0.8120541369424629,-0.0040486082
0.8130542036135743,-0.003954813
0.8140542702846857,-0.0038609132
0.8150543369557971,-0.0037668198
0.8160544036269085,-0.0036726668
0.8170544702980199,-0.0035781488
0.8180545369691313,-0.0034835786
0.8190546036402427,-0.0033888891
0.8200546703113542,-0.0032940283
0.8210547369824656,-0.003199041
0.822054803653577,-0.0031039044
0.8230548703246884,-0.0030086488
0.8240549369957998,-0.0029132962
0.8250550036669112,-0.0028177723
0.8260550703380226,-0.0027222037
0.827055137009134,-0.0026263967
0.8280552036802454,-0.0025305748
0.8290552703513568,-0.0024345964
0.8300553370224683,-0.0023385584
0.8310554036935797,-0.0022424012
0.8320554703646911,-0.002146192
0.8330555370358025,-0.0020499155
0.8340556037069139,-0.00195349
0.8350556703780253,-0.0018569455
0.8360557370491367,-0.0017603561
0.8370558037202481,-0.0016638264
0.8380558703913595,-0.0015671477
0.839055937062471,-0.0014704019
0.8400560037335824,-0.0013736263
0.8410560704046938,-0.0012767985
0.8420561370758052,-0.0011799186
0.8430562037469166,-0.0010829717
0.844056270418028,-0.0009860545
0.8450563370891394,-0.0008890107
0.8460564037602508,-0.0007919967
0.8470564704313621,-0.00069494545
0.8480565371024735,-0.0005978495
0.8490566037735849,-0.0005007684
0.8500566704446963,-0.0004037395
0.8510567371158078,-0.0003066212
0.8520568037869192,-0.00020954758
0.8530568704580306,-0.00011238456
0.854056937129142,-1.53929e-05
0.8550570038002534,8.165836e-05
0.8560570704713648,0.00017868727
0.8570571371424762,0.0002758056
0.8580572038135876,0.00037273765
0.859057270484699,0.0004696995
0.8600573371558105,0.00056664646
0.8610574038269219,0.00066349655
0.8620574704980333,0.00076034665
0.8630575371691447,0.00085710734
0.8640576038402561,0.0009539351
0.8650576705113675,0.0010505542
0.8660577371824789,0.0011471957
0.8670578038535903,0.0012437254
0.8680578705247017,0.001340285
0.8690579371958131,0.001436606
0.8700580038669246,0.0015329942
0.871058070538036,0.0016291738
0.8720581372091474,0.001725331
