t,theta,omega_dot
1.9481298753250218,0.009016442484277012,0.06519809550647761
1.9491299419961332,0.009081468827224982,0.06484656944244875
1.9501300086672446,0.00914614231600967,0.06449252500461923
1.951130075338356,0.00921046044724487,0.06413597547048468
1.9521301420094674,0.009274420732400741,0.06377693421670118
1.9531302086805788,0.00933802069797971,0.06341541471869998
1.9541302753516903,0.009401257885692429,0.06305143055030202
1.9551303420228017,0.009464129852633682,0.06268499538333276
1.956130408693913,0.00952663417145832,0.06231612298723652
1.9571304753650245,0.009588768430557193,0.0619448272286914
1.958130542036136,0.009650530234233061,0.06157112207122375
1.9591306087072473,0.009711917202876537,0.061195021574822844
1.9601306753783587,0.009772926973142002,0.06081653989555554
1.9611307420494701,0.009833557198123552,0.060435691285180865
1.9621308087205815,0.0098938054554765,0.06005249002356651
1.963130875391693,0.009953669296919642,0.05966695045431076
1.9641309420628044,0.010013146390643579,0.0592790870881846
1.9651310087339158,0.0100722344198726,0.05888891452856966
1.9661310754050272,0.010130931082678223,0.058496447470808344
1.9671311420761386,0.010189234092088382,0.058101700701769725
1.96813120874725,0.010247141176196637,0.0577046890994155
1.9691312754183614,0.010304650078271364,0.057305427632365916
1.9701313420894728,0.010361758556864964,0.056903931359465657
1.9711314087605842,0.010418464385923051,0.0565002154293498
1.9721314754316956,0.010474765354893653,0.05609429508000973
1.973131542102807,0.01053065926883642,0.055686185638359066
1.9741316087739185,0.010586143948531811,0.05527590251979957
1.9751316754450299,0.010641217230590298,0.05486346122778709
1.9761317421161413,0.010695876967561569,0.05444887735339749
1.9771318087872527,0.010750121028043715,0.05403216657489253
1.978131875458364,0.010803947296792444,0.05361334465728583
1.9791319421294755,0.010857353674830266,0.05319242745190879
1.980132008800587,0.010910338079555706,0.05276943089597651
1.9811320754716983,0.010962898444852485,0.05234437101215369
1.9821321421428097,0.011015032721198732,0.0519172639081206
1.9831322088139212,0.011066738875776182,0.05148812577613895
1.9841322754850326,0.01111801489145316,0.05105697288866886
1.985132342156144,0.0111688587331024,0.05062382147944503
1.9861324088272554,0.011219268395009196,0.050188687908896835
1.9871324754983668,0.011269241903088523,0.04975158867110541
1.9881325421694782,0.011318777299880827,0.04931254034037446
1.9891326088405896,0.011367872644644037,0.048871559570735974
1.990132675511701,0.011416526013445581,0.04842866309545584
1.9911327421828124,0.011464735499254392,0.04798386772653952
1.9921328088539239,0.011512499212032927,0.047537190354237646
1.9931328755250353,0.011559815278829166,0.04708864794655178
1.9941329421961467,0.011606681843868628,0.04663825754873998
1.995133008867258,0.011653097068646395,0.0461860362828225
1.9961330755383695,0.01169905913201911,0.045732001347087436
1.997133142209481,0.011744566230296979,0.045276170015596355
1.9981332088805923,0.011789616577335805,0.04481855963769
1.9991332755517037,0.011834208404628987,0.04435918763749391
2.000133342222815,0.011878339961399522,0.043898071513424196
2.0011334088939265,0.01192200951469206,0.043435228837692665
2.0021334755650377,0.011965215349464825,0.04297067725581362
2.0031335422361494,0.012007955768681751,0.04250443448610794
2.0041336089072606,0.012050229093404351,0.04203651831921047
2.005133675578372,0.012092033662883882,0.04156694661757392
2.0061337422494834,0.012133367834653198,0.04109573731497624
2.007133808920595,0.012174229980330185,0.04062290838402769
2.008133875591706,0.012214618463559168,0.040148477670421526
2.009133942262818,0.01225453168590364,0.039672463234139956
2.010134008933929,0.012293968072091231,0.03919488323819423
2.0111340756050406,0.012332926065129994,0.038715755911005297
2.012134142276152,0.012371404126387686,0.03823509954581713
2.0131342089472635,0.012409400735671296,0.03775293250010647
2.0141342756183747,0.01244691439130629,0.03726927319499613
2.0151343422894863,0.012483943610216168,0.03678414011466485
2.0161344089605975,0.012520486928001716,0.03629755180576055
2.017134475631709,0.012556542899020535,0.03580952687681016
2.0181345423028203,0.012592110096466312,0.03532008399763289
2.019134608973932,0.012627187112448347,0.034829241898750044
2.020134675645043,0.012661772558070815,0.03433701937079836
2.0211347423161548,0.012695865063512309,0.03384343526393972
2.022134808987266,0.012729463278105091,0.03334850848727458
2.0231348756583776,0.012762565870414624,0.03285225800825164
2.0241349423294888,0.01279517152831885,0.032354702852081196
2.0251350090006004,0.012827278959087704,0.031855862101144994
2.0261350756717116,0.012858886889462398,0.03135575489440947
2.027135142342823,0.012889994065734921,0.03085440042683554
2.0281352090139344,0.012920599253827346,0.03035181794879197
2.029135275685046,0.012950701239371316,0.02984802676546509
2.0301353423561572,0.012980298817513664,0.02934304616836798
2.031135409027269,0.013009390784500419,0.028836895378599573
2.03213547569838,0.01303797597802052,0.02832959381238574
2.0331355423694917,0.013066053256551526,0.02782116094344886
2.034135609040603,0.013093621498225171,0.027311616294399294
2.0351356757117145,0.013120679600894648,0.026800979436063955
2.0361357423828257,0.013147226482201594,0.026289269986818558
2.0371358090539373,0.013173261079643329,0.02577650761191624
2.0381358757250485,0.013198782350639874,0.025262712022819746
2.03913594239616,0.013223789272601167,0.024747902976530074
2.0401360090672713,0.013248280842994105,0.02423210027491869
2.041136075738383,0.01327225607940973,0.02371532376405613
2.042136142409494,0.013295714019630303,0.023197593333544226
2.043136209080606,0.013318653721696475,0.022678928915844724
2.044136275751717,0.013341074263974347,0.0221593504856115
2.0451363424228286,0.013362974745222668,0.021638878059019172
2.04613640909394,0.013384354284659878,0.021117531693095333
2.0471364757650514,0.013405212022031312,0.020595331485049145
2.0481365424361626,0.013425547117676235,0.020072297571603583
2.049136609107274,0.013445358752595046,0.01954845012832424
2.0501366757783854,0.013464646128516363,0.019023809368950453
2.0511367424494966,0.013483408467964116,0.01849839554472639
2.0521368091206083,0.013501645014324087,0.01797222894372753
2.0531368757917194,0.013519355004900573,0.017445329797067987
2.054136942462831,0.01353653769275723,0.01691771835329881
2.0551370091339423,0.013553192375187434,0.016389414975668426
2.056137075805054,0.0135693183699925,0.015860440059432435
2.057137142476165,0.01358491501553148,0.01533081403112636
2.0581372091472767,0.01359998167077109,0.014800557347834748
2.059137275818388,0.013614517715335518,0.014269690496463941
2.0601373424894995,0.013628522549556342,0.013738233993011129
2.0611374091606107,0.01364199559452236,0.013206208381837153
2.0621374758317224,0.013654936292129492,0.01267363423493555
2.0631375425028335,0.013667344105130597,0.012140532151205361
2.064137609173945,0.01367921851718541,0.01160692275572016
2.0651376758450564,0.01369055903291033,0.011072826699000886
2.066137742516168,0.013701365177928358,0.010538264656284853
2.067137809187279,0.013711636498918902,0.010003257326798588
2.068137875858391,0.013721372563667712,0.00946782543302684
2.069137942529502,0.013730572961116664,0.008931989719985425
2.0701380092006136,0.013739237301413715,0.008395770954490223
2.071138075871725,0.013747365215962698,0.007859189924430033
2.0721381425428365,0.013754956357473232,0.007322267438035568
2.0731382092139476,0.013762010400010563,0.006785024323152303
2.0741382758850593,0.01376852703904546,0.006247481426509479
2.0751383425561705,0.013774505989680177,0.005709659607857388
2.076138409227282,0.013779946953292335,0.005171579645175382
2.0771384758983933,0.013784849668854054,0.004633262378303172
2.078138542569505,0.013789213908967889,0.004094728696908086
2.079138609240616,0.013793039467281082,0.0035559995041797945
2.0801386759117277,0.013796326158518696,0.00301709571605208
2.081138742582839,0.013799073818516663,0.002478038260428459
2.0821388092539506,0.013801282304254899,0.001938848076403936
2.0831388759250618,0.013802951493890398,0.0013995461134906366
2.0841389425961734,0.01380408128679032,0.000860153330839563
2.0851390092672846,0.013804671603565074,0.00032069069646620984
2.086139075938396,0.01380472238610143,-0.00021882081352765656
2.0871391426095074,0.013804233597595594,-0.0007583602157283983
2.088139209280619,0.013803205222586304,-0.0012979065201887232
2.08913927595173,0.013801637266987932,-0.0018374387312020827
2.090139342622842,0.013799529758123562,-0.0023769358480808913
2.091139409293953,0.013796882744758095,-0.0029163768659309216
2.0921394759650647,0.013793696297131338,-0.0034557407764295276
2.093139542636176,0.013789970506991083,-0.0039950065686000374
2.0941396093072875,0.013785705487626226,-0.004534153229589975
2.0951396759783987,0.013780901373899826,-0.0050731597454454595
2.0961397426495103,0.013775558322282234,-0.005612005101889421
2.0971398093206215,0.01376967651088415,-0.006150668285095997
2.098139875991733,0.013763256131601134,-0.006689128296376517
2.0991399426628443,0.013756297361150473,-0.007227364204074192
2.100140009333956,0.013748800427830056,-0.007765355026704607
2.101140076005067,0.013740765586703044,-0.008303079777537827
2.1021401426761788,0.01373219311397072,-0.008840517475355759
2.10314020934729,0.013723083306987344,-0.009377647145258692
2.1041402760184016,0.01371343648427501,-0.00991444781947564
2.1051403426895128,0.013703252985538546,-0.01045089853817087
2.1061404093606244,0.013692533171680343,-0.010986978350254261
