boundaryloss,physicsloss,totalloss
1.319850298386882e-06,0.00020880626107100397,0.00021012610523030162
1.3216797469794983e-06,0.00020874540496151894,0.00021006708266213536
1.3520790389520698e-06,0.00020865752594545484,0.00021000960259698331
1.3020434153077076e-06,0.00020865070109721273,0.00020995274826418608
1.3557338434111443e-06,0.00020853949536103755,0.00020989522454328835
1.3138914027877036e-06,0.00020852262969128788,0.00020983652211725712
1.3353668464333168e-06,0.000208442157600075,0.00020977752865292132
1.3348727634365787e-06,0.00020838409545831382,0.00020971897174604237
1.3178654398871004e-06,0.00020834321912843734,0.00020966108422726393
1.3473584203893552e-06,0.0002082564460579306,0.00020960380788892508
1.3140912642484182e-06,0.00020823164959438145,0.0002095457457471639
1.3431865681923227e-06,0.00020814394520130008,0.00020948713063262403
1.3225156862972653e-06,0.00020810577552765608,0.00020942829723935574
1.3290574543134426e-06,0.0002080406411550939,0.0002093696966767311
1.3355086139199557e-06,0.00020797637989744544,0.0002093118819175288
1.3169127441869932e-06,0.00020793662406504154,0.00020925354328937829
1.3428282272798242e-06,0.0002078520628856495,0.00020919488451909274
1.3155574833945138e-06,0.00020782060164492577,0.00020913615298923105
1.3365516906560515e-06,0.00020774088625330478,0.0002090774360112846
1.3252516737338738e-06,0.00020769335969816893,0.00020901861716993153
1.3241331089375308e-06,0.00020763601060025394,0.00020896014757454395
1.3364144706429215e-06,0.00020756523008458316,0.00020890164887532592
1.314021460530057e-06,0.0002075287193292752,0.0002088427427224815
1.3391295397013891e-06,0.00020744442008435726,0.0002087835455313325
1.317462533734215e-06,0.0002074068324873224,0.00020872429013252258
1.3291470395415672e-06,0.00020733628480229527,0.00020866542763542384
1.327825202679378e-06,0.00020727841183543205,0.00020860623044427484
1.317154556090827e-06,0.00020722992485389113,0.00020854707690887153
1.3353024996831664e-06,0.000207152494112961,0.00020848779240623116
1.3142906709617819e-06,0.00020711420802399516,0.00020842849335167557
1.3314263469510479e-06,0.0002070376358460635,0.00020836906332988292
1.3197058024161379e-06,0.00020698965818155557,0.00020830935682170093
1.3215242233854951e-06,0.00020692810358013958,0.00020824962120968848
1.3290942888488644e-06,0.00020686110656242818,0.00020819020573981106
1.314773726335261e-06,0.00020681538444478065,0.00020813016453757882
1.3305359516380122e-06,0.00020673999097198248,0.00020807053078897297
1.3146511719241971e-06,0.00020669570949394256,0.00020801035861950368
1.3244871297501959e-06,0.0002066258603008464,0.0002079503465211019
1.320395085713244e-06,0.00020656966080423445,0.00020789005793631077
1.3174693549444783e-06,0.00020651210797950625,0.00020782958017662168
1.3248300092527643e-06,0.00020644452888518572,0.0002077693643514067
1.3143696833139984e-06,0.00020639473223127425,0.00020770910487044603
1.323757714999374e-06,0.00020632456289604306,0.00020764832152053714
1.315726876782719e-06,0.00020627204503398389,0.0002075877710012719
1.3190191339162993e-06,0.00020620791474357247,0.0002075269294437021
1.3183358760215924e-06,0.00020614756795112044,0.00020746589871123433
1.3150149698049063e-06,0.00020608981139957905,0.00020740482432302088
1.3192975529818796e-06,0.00020602435688488185,0.00020734364807140082
1.314161977461481e-06,0.00020596850663423538,0.00020728267554659396
1.3172879107514746e-06,0.00020590385247487575,0.0002072211354970932
1.313835241489869e-06,0.000205846008611843,0.00020715984283015132
1.3149044661986409e-06,0.00020578304247464985,0.00020709795353468508
1.31487706767075e-06,0.00020572137145791203,0.0002070362534141168
1.3132996627973625e-06,0.0002056611847365275,0.00020697448053397238
1.3140625014784746e-06,0.0002055984950857237,0.00020691256213467568
1.3114778312228736e-06,0.00020553887588903308,0.0002068503526970744
1.3133941365595092e-06,0.00020547480380628258,0.00020678820146713406
1.3108632401781506e-06,0.00020541512640193105,0.0002067259920295328
1.3122935342835262e-06,0.00020535114163067192,0.00020666343334596604
1.3101712283969391e-06,0.00020529092580545694,0.00020660109294112772
1.3110353620504611e-06,0.00020522723207250237,0.00020653827232308686
1.3101271179039031e-06,0.00020516525546554476,0.00020647537894546986
1.3093400639263564e-06,0.00020510319154709578,0.00020641252922359854
1.3101691820338601e-06,0.00020503941050264984,0.00020634957763832062
1.3074245543975849e-06,0.0002049788017757237,0.00020628623315133154
1.3096968132231268e-06,0.00020491307077463716,0.00020622277224902064
1.3061178378848126e-06,0.00020485320419538766,0.00020615932589862496
1.3080756389172166e-06,0.00020478793885558844,0.00020609601051546633
1.3048608025201247e-06,0.00020472719916142523,0.00020603205484803766
1.3061261370239663e-06,0.00020466206478886306,0.00020596818649210036
1.3057729120191652e-06,0.00020459856023080647,0.00020590433268807828
1.3046169442532118e-06,0.00020453544857446104,0.00020584007143042982
1.3053236216364894e-06,0.00020447061979211867,0.0002057759411400184
1.3022614666624577e-06,0.0002044091233983636,0.00020571138884406537
1.3055318959231954e-06,0.00020434119505807757,0.0002056467201327905
1.3019513289691531e-06,0.00020428041170816869,0.00020558235701173544
1.303185513279459e-06,0.00020421430235728621,0.00020551748457364738
1.301456791225064e-06,0.00020415091421455145,0.00020545236475300044
1.3013399211558863e-06,0.00020408598356880248,0.00020538731769192964
1.3015729791732156e-06,0.0002040206454694271,0.00020532221242319793
1.2995653833058896e-06,0.00020395719911903143,0.00020525675790850073
1.301186898672313e-06,0.0002038902457570657,0.0002051914343610406
1.2982886801182758e-06,0.0002038273960351944,0.00020512568880803883
1.300391772929288e-06,0.0002037595259025693,0.0002050599141512066
1.2974021501577226e-06,0.0002036965888692066,0.0002049939939752221
1.2983546184841543e-06,0.00020362937357276678,0.00020492772455327213
1.2974314813618548e-06,0.00020356431195978075,0.0002048617461696267
1.2965437008460867e-06,0.00020349894475657493,0.00020479549129959196
1.296438654208032e-06,0.0002034325007116422,0.00020472894539125264
1.2951360304214177e-06,0.0002033673517871648,0.00020466248679440469
1.2950819154866622e-06,0.00020330034021753818,0.00020459541701711714
1.2941834484081483e-06,0.00020323430362623185,0.00020452849275898188
1.2939293583258404e-06,0.00020316746667958796,0.00020446139387786388
1.2942241482960526e-06,0.0002031001349678263,0.0002043943532044068
1.2930820503243012e-06,0.0002030336472671479,0.00020432673045434058
1.29303271023673e-06,0.00020296643197070807,0.00020425947150215507
1.2918967513542157e-06,0.00020289997337386012,0.00020419186330400407
1.2916510740978993e-06,0.00020283221965655684,0.00020412387675605714
1.291921535084839e-06,0.0002027642767643556,0.00020405619579833
1.2894133760710247e-06,0.00020269864762667567,0.0002039880637312308
1.2911584690300515e-06,0.0002026287402259186,0.00020391990256030113
1.288207272409636e-06,0.0002025633439188823,0.00020385155221447349
1.2893004850411671e-06,0.00020249361114110798,0.00020378291083034128
1.287640884584107e-06,0.0002024266286753118,0.00020371426944620907
1.287601662625093e-06,0.00020235779811628163,0.0002036453952314332
1.2877238759756438e-06,0.00020228870562277734,0.00020357643370516598
1.2852794952777913e-06,0.00020222186867613345,0.00020350715203676373
1.2867178611486452e-06,0.00020215137919876724,0.00020343810319900513
1.2834229892177973e-06,0.00020208493515383452,0.00020336835586931556
1.2867523082604748e-06,0.00020201237930450588,0.00020329913240857422
1.2828274975618115e-06,0.00020194664830341935,0.00020322947239037603
1.2854465012424043e-06,0.0002018739760387689,0.00020315941947046667
1.2824579016523785e-06,0.0002018070954363793,0.00020308955572545528
1.2833005484935711e-06,0.00020173611119389534,0.00020301941549405456
1.2824440318581765e-06,0.0002016667276620865,0.00020294917339924723
1.282021912629716e-06,0.00020159668929409236,0.00020287871302571148
1.281376285078295e-06,0.00020152662182226777,0.00020280800526961684
1.2812027989639319e-06,0.00020145598682574928,0.0002027371956501156
1.2795031807399937e-06,0.00020138686522841454,0.00020266637147869915
1.2800717286154395e-06,0.00020131557539571077,0.00020259564917068928
1.2774024753525737e-06,0.0002012467448366806,0.0002025241410592571
1.2800644526578253e-06,0.00020117260282859206,0.00020245266205165535
1.2754484259858145e-06,0.0002011057804338634,0.0002023812266997993
1.2790703749487875e-06,0.00020103048882447183,0.0002023095585172996
1.2745850881401566e-06,0.00020096305524930358,0.000202237642952241
1.2779155440512113e-06,0.00020088769088033587,0.0002021656109718606
1.2737928045680746e-06,0.00020081966067664325,0.00020209344802424312
1.2769867225870257e-06,0.0002007441798923537,0.00020202116866130382
1.2730561138596386e-06,0.000200675887754187,0.00020194894750602543
1.275161935154756e-06,0.00020060106180608273,0.00020187621703371406
1.2717490562863532e-06,0.0002005318528972566,0.0002018036029767245
1.2747440223392914e-06,0.00020045590645167977,0.0002017306542256847
1.2699292710749432e-06,0.00020038781804032624,0.00020165774913039058
1.2749519555654842e-06,0.00020030932500958443,0.00020158427651040256
1.2665491340158042e-06,0.00020024459809064865,0.00020151115313638002
1.2754587714880472e-06,0.00020016210328321904,0.00020143756410107017
1.2637234476642334e-06,0.00020010043226648122,0.00020136414968874305
1.2777610436387477e-06,0.0002000126987695694,0.0002012904587900266
1.25845588172524e-06,0.00019995823095086962,0.00020121668057981879
1.282732569052314e-06,0.00019986031111329794,0.00020114304788876325
1.2510358828876633e-06,0.00019981838704552501,0.00020106942974962294
1.288539692723134e-06,0.0001997075160034001,0.00020099605899304152
1.2387695278448518e-06,0.00019968418928328902,0.00020092296472284943
1.3006902008783072e-06,0.00019955018069595098,0.0002008508745348081
1.2213524769322248e-06,0.00019955956668127328,0.00020078092347830534
1.3242336081020767e-06,0.00019938955665566027,0.00020071379549335688
1.1894759381902986e-06,0.00019946340762544423,0.00020065288117621094
1.3639555618283339e-06,0.00019923804211430252,0.00020060199312865734
1.1368983905413188e-06,0.0001994334306800738,0.00020057032816112041
1.4401185808310402e-06,0.00019913245341740549,0.00020057256915606558
1.0447981821926078e-06,0.00019959335622843355,0.00020063815463799983
1.585627842359827e-06,0.00019923386571463197,0.00020081950060557574
8.84549649526889e-07,0.00020033369946759194,0.00020121825218666345
1.8756425106403185e-06,0.00020014822075609118,0.00020202386076562107
6.21264916844666e-07,0.00020298513118177652,0.0002036063960986212
2.4951007162599126e-06,0.00020417167979758233,0.00020666678028646857
2.500128459814732e-07,0.0002123366721207276,0.00021258668857626617
3.941504019167041e-06,0.00022006037761457264,0.00022400188026949763
1.524279547027163e-08,0.00024609564570710063,0.00024611089611425996
7.73419287725119e-06,0.0002808267017826438,0.0002885608992073685
1.414391476828314e-06,0.00036792558967135847,0.0003693399776238948
1.897846959764138e-05,0.0004997548530809581,0.0005187333445064723
1.1314018593111541e-05,0.0007655030349269509,0.0007768170326016843
5.506096567842178e-05,0.001143799046985805,0.0011988600017502904
5.5894925026223063e-05,0.0016876967856660485,0.001743591739796102
0.00016310573846567422,0.0021759953815490007,0.0023391011636704206
0.00019462808268144727,0.002402273006737232,0.0025969010312110186
0.00036419249954633415,0.0020690041128546,0.0024331966415047646
0.0003133196441922337,0.0014915354549884796,0.0018048550700768828
0.00026764339418150485,0.000806368188932538,0.0010740115540102124
4.0782841097097844e-05,0.0004551139136310667,0.0004958967329002917
3.0062153655308066e-06,0.0004040669009555131,0.0004070731229148805
0.00015863985754549503,0.0006458797724917531,0.0008045196300372481
0.00021267020201776177,0.0009675720939412713,0.0011802422814071178
0.00024065878824330866,0.0007764026522636414,0.0010170614114031196
3.947252844227478e-05,0.00040190311847254634,0.00044137565419077873
1.0426359864368351e-07,0.00021402636775746942,0.00021413063223008066
9.701390808913857e-05,0.0004180388350505382,0.000515052757691592
0.0001191689443658106,0.0006466663908213377,0.0007658353424631059
0.000110664899693802,0.0004872918070759624,0.0005979567067697644
8.631255695945583e-06,0.0003033747198060155,0.0003120059845969081
3.325173338453169e-06,0.00027022731956094503,0.0002735524903982878
7.523557724198326e-05,0.00033927534241229296,0.00041451092693023384
5.2063402108615264e-05,0.000435266993008554,0.00048733039875514805
3.572643981897272e-05,0.00037281084223650396,0.0004085372784174979
5.051138032285962e-07,0.0002725151425693184,0.0002730202686507255
5.871503617527196e-06,0.00023666155175305903,0.00024253306037280709
3.406066753086634e-05,0.0003047546197194606,0.00033881529816426337
1.0543915777816437e-05,0.0003803121217060834,0.00039085603202693164
1.1581791113712825e-05,0.0002875886275433004,0.0002991704095620662
5.299061172081565e-07,0.00020552818023134023,0.0002060580882243812
8.03995988007955e-07,0.0002485636214260012,0.00024936761474236846
1.779776721377857e-05,0.00030369916930794716,0.00032149694743566215
5.793849595647771e-06,0.0002881990512832999,0.0002939928963314742
1.2450018402887508e-05,0.00021194553119130433,0.00022439555323217064
7.040931677693152e-07,0.00021624640794470906,0.0002169505023630336
7.688308869546745e-07,0.0002520698180887848,0.00025283865397796035
2.1518835637834854e-05,0.0002450697938911617,0.00026658864226192236
5.3156481953919865e-06,0.00023772954591549933,0.00024304520047735423
6.571026005985914e-06,0.00020833479356952012,0.00021490581275429577
3.516022616167902e-06,0.00020910297462251037,0.00021261899382807314
2.868318233595346e-06,0.00023194009554572403,0.0002348084090044722
1.801494181563612e-05,0.00022535839525517076,0.00024337333161383867
1.6716873005861999e-06,0.00021845989977009594,0.00022013158013578504
1.8511433381718234e-06,0.00019940205675084144,0.00020125320588704199
8.13818860478932e-06,0.0002045950823230669,0.0002127332700183615
2.8842787287430838e-06,0.00022577190247830003,0.00022865617938805372
1.1889349480043165e-05,0.00020897136710118502,0.0002208607184002176
6.585800349512283e-08,0.00020482631225604564,0.00020489217422436923
6.003895691719663e-08,0.00020329392282292247,0.0002033539640251547
8.439813427685294e-06,0.00020347516692709178,0.00021191498672123998
6.85586201143451e-07,0.00021407034364528954,0.0002147559280274436
4.632912805391243e-06,0.00020499905804172158,0.00020963196584489197
1.153606035586563e-06,0.00020182630396448076,0.00020297990704420954
8.40989926587099e-08,0.00020165547903161496,0.0002017395745497197
4.9809077609097585e-06,0.00020135212980676442,0.00020633303211070597
4.5181621999290655e-08,0.00020904326811432838,0.00020908845181111246
2.906661620727391e-06,0.0002018749073613435,0.0002047815651167184
9.988158353735344e-07,0.00019835120474454015,0.0001993500191019848
5.779089633506374e-07,0.00019982666708528996,0.00020040458184666932
3.3471142160124145e-06,0.00020115930237807333,0.00020450641750358045
7.008104319083941e-08,0.00020428025163710117,0.000204350333660841
2.839139824573067e-06,0.0001976241183001548,0.0002004632551688701
7.712100114076748e-07,0.00019790999067481607,0.00019868119852617383
6.681740956082649e-07,0.00019940861966460943,0.00020007679995615035
3.040994670300279e-06,0.00019841548055410385,0.00020145648159086704
1.1401339605754401e-07,0.00020077986118849367,0.00020089387544430792
2.8868137178506004e-06,0.00019636137585621327,0.0001992481847992167
8.322654707626498e-07,0.00019733079534489661,0.0001981630630325526
6.024690719641512e-07,0.0001979065127670765,0.0001985089766094461
3.0743717616132926e-06,0.00019643703126348555,0.0001995113998418674
1.2323938847202953e-07,0.0001993032929021865,0.00019942653307225555
2.4511157334927702e-06,0.0001956442283699289,0.00019809533841907978
1.1057577466999646e-06,0.0001960804802365601,0.00019718623661901802
4.410471774463076e-07,0.0001972472236957401,0.00019768827769439667
2.876137614293839e-06,0.00019549779244698584,0.00019837393483612686
2.8196365065014106e-07,0.0001977327628992498,0.00019801472080871463
1.7618734773350297e-06,0.00019535180763341486,0.00019711368076968938
1.3969832934890292e-06,0.0001953657338162884,0.00019676271767821163
5.505428930518974e-07,0.00019646689179353416,0.00019701743440236896
2.2348413040162995e-06,0.0001949686702573672,0.0001972035097423941
5.633755222334003e-07,0.00019643826817627996,0.00019700164557434618
1.4700054862260004e-06,0.00019511915161274374,0.0001965891569852829
1.2775182085533743e-06,0.00019501220958773047,0.0001962897222256288
7.693483894399833e-07,0.00019547530973795801,0.00019624465494416654
1.7644255194682046e-06,0.00019459631585050374,0.00019636073557194322
7.332711788876622e-07,0.00019560389046091586,0.00019633716146927327
1.442264306206198e-06,0.00019460088515188545,0.00019604315457399935
1.1492824114611722e-06,0.0001945740368682891,0.00019572331802919507
9.692864750832086e-07,0.00019468228856567293,0.00019565157708711922
1.491343596171646e-06,0.000194249878404662,0.00019574121688492596
8.530731747669051e-07,0.00019484599761199206,0.0001956990745384246
1.4530809266943834e-06,0.00019401551980990916,0.00019546860130503774
1.0011684707933455e-06,0.00019424154015723616,0.0001952427119249478
1.153213588622748e-06,0.00019400946621317416,0.00019516267639119178
1.3342630609258777e-06,0.0001938192144734785,0.00019515347958076745
8.737603707231756e-07,0.0001942168310051784,0.00019509058620315045
1.518357976237894e-06,0.0001934346801135689,0.00019495304150041193
9.253499797523546e-07,0.00019387078646104783,0.00019479614275041968
1.234122464666143e-06,0.00019344071915838867,0.000194674837985076
1.3134657592672738e-06,0.00019328795315232128,0.0001946014235727489
9.093903940993187e-07,0.00019363775209058076,0.0001945471449289471
1.5239774029396358e-06,0.00019293645163998008,0.00019446043006610125
9.58113446358766e-07,0.00019337120465934277,0.00019432931730989367
1.2569103091664147e-06,0.0001929370773723349,0.00019419398449826986
1.2638001862796955e-06,0.00019283656729385257,0.00019410037202760577
9.748750926519278e-07,0.0001930649159476161,0.00019403979240451008
1.4443394320551306e-06,0.00019251860794611275,0.00019396294374018908
9.791493766897474e-07,0.0001928706915350631,0.0001938498462550342
1.2780477618434816e-06,0.00019244915165472776,0.00019372720271348953
1.21573918931972e-06,0.00019241137488279492,0.00019362711464054883
1.0460244084242731e-06,0.00019250107288826257,0.00019354709365870804
1.3760707133769756e-06,0.00019208907906431705,0.0001934651518240571
1.0240764822810888e-06,0.00019234429055359215,0.00019336836703587323
1.2747642585964059e-06,0.0001919885544339195,0.00019326331675983965
1.1831674555651261e-06,0.00019197726214770228,0.0001931604347191751
1.1146747738166596e-06,0.00019195000641047955,0.00019306468311697245
1.2838713701057713e-06,0.0001916916371555999,0.00019297550898045301
1.0829492111952277e-06,0.00019180351227987558,0.00019288646581117064
1.258343218069058e-06,0.00019153382163494825,0.00019279216940049082
1.1429899586801184e-06,0.0001915482134791091,0.0001926912082126364
1.1873340781676234e-06,0.00019140243239235133,0.00019258976681157947
1.2151704140705988e-06,0.0001912792940856889,0.0001924944663187489
1.1327571201036335e-06,0.00019127188716083765,0.00019240463734604418
1.2459480558391078e-06,0.0001910676946863532,0.0001923136442201212
1.1280559419901692e-06,0.00019108860578853637,0.00019221665570512414
1.2239848956596688e-06,0.00019089285342488438,0.00019211684411857277
1.165694925475691e-06,0.00019085282110609114,0.0001920185168273747
1.1723222996806726e-06,0.0001907521509565413,0.00019192446779925376
1.2153072930232156e-06,0.00019061614875681698,0.00019183145195711404
1.1379094075891771e-06,0.00019059894839301705,0.00019173686450812966
1.234949877471081e-06,0.00019040492770727724,0.0001916398759931326
1.139253413384722e-06,0.0001904031087178737,0.0001915423636091873
1.2098048500774894e-06,0.00019023542699869722,0.00019144522957503796
1.1827330581581919e-06,0.00019016637816093862,0.0001913491141749546
1.1535738622114877e-06,0.00019010042888112366,0.000191254002857022
1.2292025530769024e-06,0.00018992935656569898,0.00019115855684503913
1.1287942243143334e-06,0.00018993360572494566,0.00019106239778921008
1.2215846254548524e-06,0.00018974303384311497,0.00019096462347079068
1.1601894129853463e-06,0.00018970697419717908,0.0001908671692945063
1.1738836747099413e-06,0.00018959630688186735,0.00019077019533142447
1.2070638604200212e-06,0.000189467056770809,0.0001906741235870868
1.1408617410779698e-06,0.0001894370943773538,0.00019057794997934252
1.219606588165334e-06,0.00018926139455288649,0.00019048100512009114
1.1491345048852963e-06,0.00018923409515991807,0.00019038323080167174
1.1935773045479436e-06,0.0001890919083962217,0.0001902854855870828
1.1805441317846999e-06,0.00018900720169767737,0.00019018774037249386
1.159318458121561e-06,0.00018893119704443961,0.00019009051902685314
1.203685428663448e-06,0.00018878947594203055,0.00018999316671397537
1.1494973932713037e-06,0.00018874593661166728,0.00018989543605130166
1.1989329777861713e-06,0.00018859842384699732,0.00018979735614266247
1.1662350516417064e-06,0.0001885329111246392,0.00018969914526678622
1.1763027032429818e-06,0.00018842447025235742,0.00018960077431984246
1.1851954013764043e-06,0.00018831720808520913,0.0001895024033728987
1.161126760962361e-06,0.00018824251310434192,0.00018940363952424377
1.1899422815986327e-06,0.00018811519839800894,0.00018930513761006296
1.16294609142642e-06,0.0001880433555925265,0.0001892063010018319
1.1842909088954912e-06,0.00018792308401316404,0.00018910737708210945
1.1680494935717434e-06,0.00018783981795422733,0.00018900787108577788
1.1748468295991188e-06,0.00018773364718072116,0.00018890849605668336
1.1749381201298092e-06,0.00018763390835374594,0.0001888088445411995
1.1680222087306902e-06,0.00018754128541331738,0.00018870930944103748
1.1789589962063474e-06,0.00018743071996141225,0.00018860967247746885
1.1651782187982462e-06,0.0001873443543445319,0.00018850952619686723
1.1793549674621318e-06,0.00018723004905041307,0.00018840940902009606
1.1649840416794177e-06,0.000187143828952685,0.00018830881163012236
1.1751790225389414e-06,0.00018703278328757733,0.00018820796685758978
1.1686234984153998e-06,0.00018693885067477822,0.00018810747133102268
1.1692520729411626e-06,0.00018683714733924717,0.00018800639372784644
1.1732677194231655e-06,0.0001867320970632136,0.0001879053597804159
1.1636506087597809e-06,0.0001866403326857835,0.00018780397658701986
1.1768930789912702e-06,0.00018652583821676672,0.00018770272436086088
1.1604415703914128e-06,0.00018644054944161326,0.00018760099192149937
1.175355578197923e-06,0.00018632374121807516,0.00018749909941107035
1.1642996469163336e-06,0.00018623261712491512,0.00018739691586233675
1.1697577519953484e-06,0.00018612491840030998,0.00018729467410594225
1.1701590665325057e-06,0.00018602235650178045,0.00018719251966103911
1.1618245707722963e-06,0.00018592801643535495,0.00018708984134718776
1.1728965318980045e-06,0.0001858140603872016,0.0001869869593065232
1.1596981721595512e-06,0.00018572444969322532,0.0001868841500254348
1.171319581771968e-06,0.00018560938769951463,0.00018678070046007633
1.1623749287537066e-06,0.00018551500397734344,0.00018667738186195493
1.1666800219245488e-06,0.00018540717428550124,0.00018657385953702033
1.166148649645038e-06,0.0001853041467256844,0.00018647029355634004
1.1618608368735295e-06,0.00018520430603530258,0.00018636616005096585
1.1683023330988362e-06,0.0001850937696872279,0.00018626207020133734
1.1588490451686084e-06,0.00018499900761526078,0.00018615784938447177
1.1679849194479175e-06,0.0001848853862611577,0.0001860533666331321
1.1597526281548198e-06,0.00018478912534192204,0.00018594888388179243
1.165256321655761e-06,0.0001846785598900169,0.00018584381905384362
1.1619981705734972e-06,0.0001845767692429945,0.00018573876877781004
1.161735212917847e-06,0.00018447195179760456,0.000185633689397946
1.1627156482063583e-06,0.00018436570826452225,0.000185528420843184
1.1594992201935383e-06,0.00018426310271024704,0.0001854225993156433
1.1629400660240208e-06,0.00018415380327496678,0.00018531674868427217
1.159850171461585e-06,0.00018405122682452202,0.00018521107267588377
1.161580030384357e-06,0.00018394320795778185,0.00018510478548705578
1.1589667110456503e-06,0.00018383962742518634,0.00018499860016163439
1.1594189572861069e-06,0.00018373237980995327,0.0001848918036557734
1.1583406376303174e-06,0.00018362686387263238,0.00018478521087672561
1.1590265103222919e-06,0.000183519150596112,0.00018467818154022098
1.1586071195779368e-06,0.00018341283430345356,0.0001845714432420209
1.1576810265978565e-06,0.00018330616876482964,0.00018446384638082236
1.158532313638716e-06,0.00018319794617127627,0.00018435648235026747
1.1567585715965834e-06,0.0001830920809879899,0.00018424884183332324
1.157943415819318e-06,0.0001829831162467599,0.00018414105579722673
1.1553654530871427e-06,0.00018287762941326946,0.00018403299327474087
1.1572968787731952e-06,0.0001827674568630755,0.00018392475612927228
1.154709025286138e-06,0.00018266159167978913,0.00018381630070507526
1.1568164381969837e-06,0.00018255105533171445,0.0001837078743847087
1.1531244581419742e-06,0.00018244584498461336,0.0001835989678511396
1.1561487553990446e-06,0.00018233373702969402,0.00018348988669458777
1.1532955568327452e-06,0.00018222746439278126,0.00018338076188229024
1.1551604757187306e-06,0.0001821164187276736,0.0001832715788623318
1.153060452452337e-06,0.0001820091565605253,0.00018316222121939063
1.1529039056767942e-06,0.00018189942056778818,0.000183052325155586
1.1534907571331132e-06,0.00018178904429078102,0.00018294253095518798
1.1513673143781489e-06,0.00018168106907978654,0.00018283243116457015
1.153494508798758e-06,0.00018156861187890172,0.0001827221130952239
1.1504057511046994e-06,0.00018146140791941434,0.00018261180957779288
1.152881509369763e-06,0.00018134845595341176,0.00018250133143737912
1.1490180895634694e-06,0.00018124132475350052,0.00018239034397993237
1.1518112614794518e-06,0.00018112761608790606,0.00018227942928206176
1.1479942259029485e-06,0.00018102025205735117,0.00018216825264971703
1.1510962849570205e-06,0.0001809059758670628,0.0001820570760173723
1.1478596206870861e-06,0.00018079782603308558,0.00018194568110629916
1.1501965673232917e-06,0.00018068388453684747,0.00018183408246841282
1.1478582564450335e-06,0.0001805742795113474,0.000181722134584561
1.1486720268294448e-06,0.00018046163313556463,0.000181610303116031
1.1463371265563183e-06,0.00018035159155260772,0.00018149793322663754
1.1490620863696677e-06,0.0001802368788048625,0.00018138594168704003
1.1455426829343196e-06,0.00018012778309639543,0.0001812733244150877
1.1488856443975237e-06,0.00018001171702053398,0.00018116060527972877
1.1444573146945913e-06,0.00017990356718655676,0.00018104803166352212
1.1473703125375323e-06,0.0001797875011106953,0.00018093487597070634
1.1436791282903869e-06,0.00017967804160434753,0.00018082172027789056
1.1470949630165705e-06,0.0001795613788999617,0.0001807084772735834
1.1429564210629906e-06,0.00017945207946468145,0.00018059503054246306
1.1472264986878145e-06,0.0001793343253666535,0.00018048155470751226
1.141263055615127e-06,0.00017922651022672653,0.00018036777328234166
1.1465547231637174e-06,0.00017910700989887118,0.00018025356985162944
1.1409214266677736e-06,0.0001789988309610635,0.00018013975932262838
1.1458969311206602e-06,0.0001788796071195975,0.00018002549768425524
1.1394263310648967e-06,0.00017877161735668778,0.00017991104687098414
1.1457563005023985e-06,0.00017865089466795325,0.00017979665426537395
1.1367612842150265e-06,0.00017854520410764962,0.00017968197062145919
1.1484843298603664e-06,0.00017841870430856943,0.00017956718511413783
1.1328370419505518e-06,0.00017831944569479674,0.00017945228319149464
1.1502884262881707e-06,0.0001781868195394054,0.00017933710478246212
1.1292253248029738e-06,0.00017809313430916518,0.00017922236293088645
1.1545705547177931e-06,0.00017795288295019418,0.00017910744645632803
1.1206448107259348e-06,0.0001778717414708808,0.00017899238446261734
1.1621586963883601e-06,0.00017771561397239566,0.00017887777357827872
1.1093311513832305e-06,0.0001776544377207756,0.0001787637738743797
1.1773455526054022e-06,0.00017747390666045249,0.00017865125846583396
1.0885875099120312e-06,0.00017745232617016882,0.00017854091129265726
1.202791054311092e-06,0.00017723202472552657,0.00017843481327872723
1.0557746463746298e-06,0.00017728080274537206,0.00017833657329902053
1.2476949677875382e-06,0.00017700456373859197,0.00017825225950218737
9.988032161345473e-07,0.0001771956158336252,0.0001781944156391546
1.3345876368475729e-06,0.00017684968770481646,0.00017818427295424044
8.968426072897273e-07,0.0001773694675648585,0.00017826631665229797
1.5010547258498264e-06,0.000177016991074197,0.0001785180502338335
7.2200282374979e-07,0.0001783839543350041,0.00017910596216097474
1.8456930774846114e-06,0.00017846663831733167,0.00018031233048532158
4.423379493800894e-07,0.00018235069001093507,0.00018279302457813174
2.6158265882259e-06,0.00018493193783797324,0.000187547761015594
9.584328353184901e-08,0.00019707315368577838,0.0001971689925994724
4.524016276263865e-06,0.00021011565695516765,0.00021463967277668417
1.74380190287593e-07,0.0002487725287210196,0.0002489469188731164
9.881115147436503e-06,0.00029465134139172733,0.00030453247018158436
3.3198550681845518e-06,0.0003962110495194793,0.00039953089435584843
2.6296995201846585e-05,0.0005148245254531503,0.0005411215242929757
2.098016375384759e-05,0.0007233622018247843,0.0007443423382937908
7.85193478805013e-05,0.0009707568679004908,0.0010492762085050344
9.471082012169063e-05,0.001312706503085792,0.0014074173523113132
0.00023915177735034376,0.0015834544319659472,0.0018226061947643757
0.00028791415388695896,0.0018007885664701462,0.0020887027494609356
0.00045563295134343207,0.0016559871146455407,0.0021116200368851423
0.0003241127706132829,0.0013201134279370308,0.0016442262567579746
0.00021113420370966196,0.0006907669012434781,0.00090190110495314
1.8194337826571427e-05,0.00028344872407615185,0.0003016430709976703
